 time T1_ox_met uel1_tot uel1_sp eh1_sp_ave uel1_mag eh1_mag_ave T2_ox_met uel2_tot uel2_sp eh2_sp_ave uel2_mag eh2_mag_ave T3_ox_met uel3_tot uel3_sp eh3_sp_ave uel3_mag eh3_mag_ave T4_ox_met uel4_tot uel4_sp eh4_sp_ave uel4_mag eh4_mag_ave T5_ox_met uel5_tot uel5_sp eh5_sp_ave uel5_mag eh5_mag_ave T6_ox_met uel6_tot uel6_sp eh6_sp_ave uel6_mag eh6_mag_ave T7_ox_met uel7_tot uel7_sp eh7_sp_ave uel7_mag eh7_mag_ave T8_ox_met uel8_tot uel8_sp eh8_sp_ave uel8_mag eh8_mag_ave T9_ox_met uel9_tot uel9_sp eh9_sp_ave uel9_mag eh9_mag_ave T10_ox_met uel10_tot uel10_sp eh10_sp_ave uel10_mag eh10_mag_ave
  3.33333E+01 3.53000E+02  1.60375E+00  1.50731E+00 -6.14622E-01  9.64327E-02 -1.59794E-01  3.53000E+02  1.61906E+00  1.57194E+00 -6.14709E-01  4.71254E-02 -1.58200E-01  3.53000E+02  1.82932E+00  1.81249E+00 -6.15172E-01  1.68314E-02 -1.58314E-01  3.53000E+02  2.14664E+00  2.12010E+00 -6.15812E-01  2.65370E-02 -1.60442E-01  3.53000E+02  2.39865E+00  2.37362E+00 -6.16327E-01  2.50216E-02 -1.61802E-01  3.53000E+02  2.64183E+00  2.61884E+00 -6.16821E-01  2.29846E-02 -1.63092E-01  3.53000E+02  2.86569E+00  2.84419E+00 -6.17274E-01  2.15018E-02 -1.64291E-01  3.53000E+02  3.07393E+00  3.05397E+00 -6.17693E-01  1.99594E-02 -1.65398E-01  3.53000E+02  3.28297E+00  3.26342E+00 -6.18110E-01  1.95563E-02 -1.66545E-01  3.53000E+02  7.97454E-01  6.12975E-01 -4.94311E-01  1.84479E-01 -4.15109E-01
  3.50000E+01 3.35291E+02  2.18471E+00  1.96342E+00 -7.01341E-01  2.21289E-01 -2.41413E-01  3.35291E+02  2.15750E+00  2.04850E+00 -7.01632E-01  1.09002E-01 -2.39911E-01  3.35291E+02  2.40104E+00  2.36208E+00 -7.02202E-01  3.89595E-02 -2.40097E-01  3.35291E+02  2.82260E+00  2.76170E+00 -7.02763E-01  6.09073E-02 -2.42226E-01  3.35291E+02  3.14823E+00  3.09109E+00 -7.03255E-01  5.71404E-02 -2.43605E-01  3.35291E+02  3.46178E+00  3.40953E+00 -7.03730E-01  5.22422E-02 -2.44914E-01  3.35291E+02  3.75068E+00  3.70202E+00 -7.04162E-01  4.86602E-02 -2.46129E-01  3.35291E+02  4.01916E+00  3.97417E+00 -7.04563E-01  4.49909E-02 -2.47252E-01  3.35291E+02  4.28963E+00  4.24573E+00 -7.04957E-01  4.39017E-02 -2.48411E-01  3.35291E+02  1.11252E+00  8.48219E-01 -5.81402E-01  2.64299E-01 -4.96769E-01
  3.66667E+01 3.20308E+02  2.79322E+00  2.42447E+00 -7.79246E-01  3.68747E-01 -3.11271E-01  3.20308E+02  2.71254E+00  2.53028E+00 -7.79712E-01  1.82265E-01 -3.09848E-01  3.20308E+02  2.98284E+00  2.91768E+00 -7.80371E-01  6.51649E-02 -3.10095E-01  3.20308E+02  3.51168E+00  3.41018E+00 -7.80864E-01  1.01500E-01 -3.12227E-01  3.20308E+02  3.91117E+00  3.81616E+00 -7.81335E-01  9.50118E-02 -3.13622E-01  3.20308E+02  4.29521E+00  4.20852E+00 -7.81791E-01  8.66874E-02 -3.14948E-01  3.20308E+02  4.64934E+00  4.56875E+00 -7.82205E-01  8.05888E-02 -3.16178E-01  3.20308E+02  4.97822E+00  4.90384E+00 -7.82589E-01  7.43810E-02 -3.17314E-01  3.20308E+02  5.31049E+00  5.23804E+00 -7.82962E-01  7.24481E-02 -3.18485E-01  3.20308E+02  1.43599E+00  1.09201E+00 -6.59627E-01  3.43975E-01 -5.66659E-01
  3.83333E+01 3.07362E+02  3.41212E+00  2.88428E+00 -8.49853E-01  5.27845E-01 -3.72175E-01  3.07362E+02  3.27219E+00  3.01078E+00 -8.50470E-01  2.61411E-01 -3.70820E-01  3.07362E+02  3.56526E+00  3.47178E+00 -8.51207E-01  9.34780E-02 -3.71122E-01  3.07362E+02  4.20213E+00  4.05683E+00 -8.51639E-01  1.45297E-01 -3.73256E-01  3.07362E+02  4.67497E+00  4.53913E+00 -8.52090E-01  1.35839E-01 -3.74666E-01  3.07362E+02  5.12892E+00  5.00512E+00 -8.52529E-01  1.23792E-01 -3.76007E-01  3.07362E+02  5.54779E+00  5.43283E+00 -8.52926E-01  1.14958E-01 -3.77250E-01  3.07362E+02  5.93659E+00  5.83060E+00 -8.53295E-01  1.05997E-01 -3.78399E-01  3.07362E+02  6.33032E+00  6.22719E+00 -8.53649E-01  1.03135E-01 -3.79581E-01  3.07362E+02  1.76148E+00  1.33950E+00 -7.30515E-01  4.21984E-01 -6.27587E-01
  4.00000E+01 2.95955E+02  4.03445E+00  3.34115E+00 -9.14624E-01  6.93297E-01 -4.26358E-01  2.95955E+02  3.83202E+00  3.48824E+00 -9.15376E-01  3.43782E-01 -4.25065E-01  2.95955E+02  4.14530E+00  4.02236E+00 -9.16181E-01  1.22946E-01 -4.25415E-01  2.95955E+02  4.89016E+00  4.69932E+00 -9.16557E-01  1.90842E-01 -4.27552E-01  2.95955E+02  5.43566E+00  5.25739E+00 -9.16991E-01  1.78275E-01 -4.28976E-01  2.95955E+02  5.95882E+00  5.79648E+00 -9.17415E-01  1.62340E-01 -4.30331E-01  2.95955E+02  6.44182E+00  6.29118E+00 -9.17796E-01  1.50648E-01 -4.31585E-01  2.95955E+02  6.88996E+00  6.75115E+00 -9.18150E-01  1.38814E-01 -4.32746E-01  2.95955E+02  7.34463E+00  7.20965E+00 -9.18487E-01  1.34975E-01 -4.33937E-01  2.95955E+02  2.08679E+00  1.58872E+00 -7.95538E-01  4.98075E-01 -6.81791E-01
  4.16667E+01 2.85723E+02  4.66289E+00  3.79707E+00 -9.74975E-01  8.65824E-01 -4.76323E-01  2.85723E+02  4.39444E+00  3.96472E+00 -9.75852E-01  4.29721E-01 -4.75087E-01  2.85723E+02  4.72549E+00  4.57180E+00 -9.76720E-01  1.53693E-01 -4.75481E-01  2.85723E+02  5.57876E+00  5.34043E+00 -9.77045E-01  2.38335E-01 -4.77621E-01  2.85723E+02  6.19658E+00  5.97407E+00 -9.77462E-01  2.22510E-01 -4.79058E-01  2.85723E+02  6.78858E+00  6.58607E+00 -9.77871E-01  2.02510E-01 -4.80425E-01  2.85723E+02  7.33538E+00  7.14755E+00 -9.78237E-01  1.87829E-01 -4.81691E-01  2.85723E+02  7.84255E+00  7.66955E+00 -9.78579E-01  1.72993E-01 -4.82862E-01  2.85723E+02  8.35791E+00  8.18978E+00 -9.78899E-01  1.68126E-01 -4.84063E-01  2.85723E+02  2.41387E+00  1.84004E+00 -8.56122E-01  5.73827E-01 -7.31774E-01
  4.33333E+01 2.76405E+02  5.29854E+00  4.25346E+00 -1.03186E+00  1.04508E+00 -5.23196E-01  2.76405E+02  4.96076E+00  4.44172E+00 -1.03285E+00  5.19048E-01 -5.22013E-01  2.76405E+02  5.30749E+00  5.12184E+00 -1.03378E+00  1.85652E-01 -5.22450E-01  2.76405E+02  6.26986E+00  5.98218E+00 -1.03405E+00  2.87682E-01 -5.24592E-01  2.76405E+02  6.95990E+00  6.69144E+00 -1.03446E+00  2.68459E-01 -5.26041E-01  2.76405E+02  7.62061E+00  7.37638E+00 -1.03485E+00  2.44226E-01 -5.27420E-01  2.76405E+02  8.23112E+00  8.00469E+00 -1.03520E+00  2.26432E-01 -5.28697E-01  2.76405E+02  8.79721E+00  8.58874E+00 -1.03553E+00  2.08472E-01 -5.29878E-01  2.76405E+02  9.37324E+00  9.17071E+00 -1.03584E+00  2.02531E-01 -5.31087E-01  2.76405E+02  2.74357E+00  2.09380E+00 -9.13222E-01  6.49764E-01 -7.78664E-01
  4.50000E+01 2.67807E+02  5.94199E+00  4.71156E+00 -1.08596E+00  1.23044E+00 -5.67598E-01  2.67807E+02  5.53196E+00  4.92052E+00 -1.08706E+00  6.11440E-01 -5.66466E-01  2.67807E+02  5.89267E+00  5.67396E+00 -1.08804E+00  2.18709E-01 -5.66943E-01  2.67807E+02  6.96504E+00  6.62634E+00 -1.08828E+00  3.38706E-01 -5.69087E-01  2.67807E+02  7.72743E+00  7.41147E+00 -1.08866E+00  3.15961E-01 -5.70548E-01  2.67807E+02  8.45694E+00  8.16959E+00 -1.08904E+00  2.87344E-01 -5.71939E-01  2.67807E+02  9.13127E+00  8.86495E+00 -1.08938E+00  2.66325E-01 -5.73225E-01  2.67807E+02  9.75637E+00  9.51124E+00 -1.08970E+00  2.45131E-01 -5.74415E-01  2.67807E+02  1.03932E+01  1.01551E+01 -1.08999E+00  2.38074E-01 -5.75633E-01  2.67807E+02  3.07641E+00  2.35036E+00 -9.67530E-01  7.26049E-01 -8.23083E-01
  4.66667E+01 2.59789E+02  6.59415E+00  5.17258E+00 -1.13781E+00  1.42157E+00 -6.10003E-01  2.59789E+02  6.10914E+00  5.40241E+00 -1.13902E+00  7.06736E-01 -6.08920E-01  2.59789E+02  6.48243E+00  6.22962E+00 -1.14005E+00  2.52805E-01 -6.09434E-01  2.59789E+02  7.66591E+00  7.27459E+00 -1.14024E+00  3.91320E-01 -6.11581E-01  2.59789E+02  8.50100E+00  8.13606E+00 -1.14061E+00  3.64936E-01 -6.13052E-01  2.59789E+02  9.29960E+00  8.96780E+00 -1.14098E+00  3.31792E-01 -6.14454E-01  2.59789E+02  1.00380E+01  9.73060E+00 -1.14131E+00  3.07443E-01 -6.15750E-01  2.59789E+02  1.07224E+01  1.04395E+01 -1.14161E+00  2.82910E-01 -6.16949E-01  2.59789E+02  1.14204E+01  1.11457E+01 -1.14189E+00  2.74699E-01 -6.18175E-01  2.59789E+02  3.41300E+00  2.61015E+00 -1.01958E+00  8.02852E-01 -8.65503E-01
  4.83333E+01 2.52249E+02  7.25582E+00  5.63752E+00 -1.18781E+00  1.61829E+00 -6.50766E-01  2.52249E+02  6.69324E+00  5.88840E+00 -1.18912E+00  8.04842E-01 -6.49729E-01  2.52249E+02  7.07793E+00  6.79003E+00 -1.19021E+00  2.87908E-01 -6.50280E-01  2.52249E+02  8.37382E+00  7.92835E+00 -1.19035E+00  4.45475E-01 -6.52429E-01  2.52249E+02  9.28212E+00  8.86678E+00 -1.19071E+00  4.15338E-01 -6.53911E-01  2.52249E+02  1.01503E+01  9.77275E+00 -1.19107E+00  3.77529E-01 -6.55323E-01  2.52249E+02  1.09533E+01  1.06035E+01 -1.19138E+00  3.49749E-01 -6.56629E-01  2.52249E+02  1.16973E+01  1.13756E+01 -1.19168E+00  3.21777E-01 -6.57836E-01  2.52249E+02  1.24569E+01  1.21445E+01 -1.19194E+00  3.12374E-01 -6.59069E-01  2.52249E+02  3.75388E+00  2.87356E+00 -1.06977E+00  8.80320E-01 -9.06280E-01
  5.00000E+01 2.45108E+02  7.92585E+00  6.10576E+00 -1.23612E+00  1.82009E+00 -6.90078E-01  2.45108E+02  7.28334E+00  6.37785E+00 -1.23753E+00  9.05495E-01 -6.89085E-01  2.45108E+02  7.67833E+00  7.35441E+00 -1.23866E+00  3.23922E-01 -6.89672E-01  2.45108E+02  9.08775E+00  8.58672E+00 -1.23877E+00  5.01026E-01 -6.91823E-01  2.45108E+02  1.00697E+01  9.60264E+00 -1.23911E+00  4.67034E-01 -6.93315E-01  2.45108E+02  1.10078E+01  1.05833E+01 -1.23946E+00  4.24435E-01 -6.94738E-01  2.45108E+02  1.18757E+01  1.14826E+01 -1.23976E+00  3.93132E-01 -6.96052E-01  2.45108E+02  1.26798E+01  1.23181E+01 -1.24004E+00  3.61629E-01 -6.97268E-01  2.45108E+02  1.35013E+01  1.31503E+01 -1.24029E+00  3.51000E-01 -6.98509E-01  2.45108E+02  4.09851E+00  3.14010E+00 -1.11826E+00  9.58409E-01 -9.45605E-01
  5.16667E+01 2.38311E+02  8.59944E+00  6.57379E+00 -1.28259E+00  2.02565E+00 -7.27939E-01  2.38311E+02  7.87513E+00  6.86709E+00 -1.28409E+00  1.00804E+00 -7.26989E-01  2.38311E+02  8.27918E+00  7.91857E+00 -1.28528E+00  3.60613E-01 -7.27610E-01  2.38311E+02  9.80242E+00  9.24481E+00 -1.28534E+00  5.57612E-01 -7.29764E-01  2.38311E+02  1.08579E+01  1.03382E+01 -1.28567E+00  5.19687E-01 -7.31265E-01  2.38311E+02  1.18657E+01  1.13935E+01 -1.28601E+00  4.72206E-01 -7.32698E-01  2.38311E+02  1.27985E+01  1.23612E+01 -1.28630E+00  4.37311E-01 -7.34021E-01  2.38311E+02  1.36624E+01  1.32602E+01 -1.28657E+00  4.02210E-01 -7.35245E-01  2.38311E+02  1.45459E+01  1.41556E+01 -1.28681E+00  3.90328E-01 -7.36492E-01  2.38311E+02  4.44439E+00  3.40764E+00 -1.16491E+00  1.03675E+00 -9.83479E-01
  5.33333E+01 2.31815E+02  9.27636E+00  7.04169E+00 -1.32742E+00  2.23466E+00 -7.64513E-01  2.31815E+02  8.46854E+00  7.35622E+00 -1.32902E+00  1.11232E+00 -7.63605E-01  2.31815E+02  8.88051E+00  8.48259E+00 -1.33024E+00  3.97926E-01 -7.64258E-01  2.31815E+02  1.05179E+01  9.90271E+00 -1.33027E+00  6.15149E-01 -7.66415E-01  2.31815E+02  1.16467E+01  1.10735E+01 -1.33059E+00  5.73221E-01 -7.67925E-01  2.31815E+02  1.27243E+01  1.22035E+01 -1.33091E+00  5.20772E-01 -7.69367E-01  2.31815E+02  1.37217E+01  1.32395E+01 -1.33119E+00  4.82222E-01 -7.70699E-01  2.31815E+02  1.46455E+01  1.42020E+01 -1.33146E+00  4.43460E-01 -7.71930E-01  2.31815E+02  1.55908E+01  1.51605E+01 -1.33168E+00  4.30303E-01 -7.73185E-01  2.31815E+02  4.79146E+00  3.67610E+00 -1.20991E+00  1.11536E+00 -1.02007E+00
  5.50000E+01 2.25587E+02  9.95645E+00  7.50958E+00 -1.37079E+00  2.44687E+00 -7.99934E-01  2.25587E+02  9.06355E+00  7.84534E+00 -1.37247E+00  1.21820E+00 -7.99067E-01  2.25587E+02  9.48241E+00  9.04660E+00 -1.37374E+00  4.35813E-01 -7.99752E-01  2.25587E+02  1.12342E+01  1.05606E+01 -1.37373E+00  6.73565E-01 -8.01910E-01  2.25587E+02  1.24363E+01  1.18087E+01 -1.37404E+00  6.27569E-01 -8.03430E-01  2.25587E+02  1.35835E+01  1.30134E+01 -1.37435E+00  5.70073E-01 -8.04881E-01  2.25587E+02  1.46455E+01  1.41177E+01 -1.37462E+00  5.27809E-01 -8.06220E-01  2.25587E+02  1.56290E+01  1.51437E+01 -1.37487E+00  4.85328E-01 -8.07459E-01  2.25587E+02  1.66361E+01  1.61653E+01 -1.37509E+00  4.70875E-01 -8.08720E-01  2.25587E+02  5.13969E+00  3.94547E+00 -1.25344E+00  1.19422E+00 -1.05550E+00
  5.66667E+01 2.19602E+02  1.06393E+01  7.97738E+00 -1.41281E+00  2.66196E+00 -8.34302E-01  2.19602E+02  9.65992E+00  8.33439E+00 -1.41458E+00  1.32554E+00 -8.33474E-01  2.19602E+02  1.00847E+01  9.61052E+00 -1.41589E+00  4.74221E-01 -8.34190E-01  2.19602E+02  1.19511E+01  1.12183E+01 -1.41585E+00  7.32776E-01 -8.36350E-01  2.19602E+02  1.32265E+01  1.25439E+01 -1.41615E+00  6.82653E-01 -8.37878E-01  2.19602E+02  1.44431E+01  1.38231E+01 -1.41645E+00  6.20038E-01 -8.39338E-01  2.19602E+02  1.55697E+01  1.49957E+01 -1.41671E+00  5.74009E-01 -8.40685E-01  2.19602E+02  1.66129E+01  1.60851E+01 -1.41695E+00  5.27757E-01 -8.41932E-01  2.19602E+02  1.76818E+01  1.71698E+01 -1.41715E+00  5.11988E-01 -8.43199E-01  2.19602E+02  5.48892E+00  4.21560E+00 -1.29563E+00  1.27331E+00 -1.08988E+00
  5.83333E+01 2.13840E+02  1.13245E+01  8.44489E+00 -1.45360E+00  2.87962E+00 -8.67692E-01  2.13840E+02  1.02573E+01  8.82313E+00 -1.45545E+00  1.43416E+00 -8.66902E-01  2.13840E+02  1.06872E+01  1.01741E+01 -1.45680E+00  5.13089E-01 -8.67648E-01  2.13840E+02  1.26684E+01  1.18757E+01 -1.45672E+00  7.92692E-01 -8.69810E-01  2.13840E+02  1.40169E+01  1.32785E+01 -1.45701E+00  7.38389E-01 -8.71347E-01  2.13840E+02  1.53029E+01  1.46323E+01 -1.45730E+00  6.70593E-01 -8.72816E-01  2.13840E+02  1.64939E+01  1.58732E+01 -1.45755E+00  6.20751E-01 -8.74170E-01  2.13840E+02  1.75966E+01  1.70259E+01 -1.45779E+00  5.70683E-01 -8.75424E-01  2.13840E+02  1.87272E+01  1.81736E+01 -1.45798E+00  5.53579E-01 -8.76698E-01  2.13840E+02  5.83890E+00  4.48631E+00 -1.33657E+00  1.35259E+00 -1.12328E+00
  6.00000E+01 2.08286E+02  1.20113E+01  8.91178E+00 -1.49322E+00  3.09948E+00 -9.00163E-01  2.08286E+02  1.08551E+01  9.31125E+00 -1.49515E+00  1.54390E+00 -8.99410E-01  2.08286E+02  1.12893E+01  1.07370E+01 -1.49655E+00  5.52355E-01 -9.00185E-01  2.08286E+02  1.33854E+01  1.25322E+01 -1.49643E+00  8.53216E-01 -9.02349E-01  2.08286E+02  1.48069E+01  1.40122E+01 -1.49671E+00  7.94688E-01 -9.03894E-01  2.08286E+02  1.61620E+01  1.54404E+01 -1.49699E+00  7.21656E-01 -9.05371E-01  2.08286E+02  1.74174E+01  1.67494E+01 -1.49723E+00  6.67960E-01 -9.06733E-01  2.08286E+02  1.85795E+01  1.79654E+01 -1.49745E+00  6.14035E-01 -9.07994E-01  2.08286E+02  1.97716E+01  1.91760E+01 -1.49764E+00  5.95583E-01 -9.09273E-01  2.08286E+02  6.18933E+00  4.75736E+00 -1.37634E+00  1.43197E+00 -1.15576E+00
  6.16667E+01 2.02926E+02  1.26989E+01  9.37769E+00 -1.53173E+00  3.32118E+00 -9.31759E-01  2.02926E+02  1.14529E+01  9.79834E+00 -1.53374E+00  1.65456E+00 -9.31042E-01  2.02926E+02  1.18906E+01  1.12986E+01 -1.53518E+00  5.91954E-01 -9.31846E-01  2.02926E+02  1.41015E+01  1.31873E+01 -1.53503E+00  9.14247E-01 -9.34011E-01  2.02926E+02  1.55957E+01  1.47443E+01 -1.53529E+00  8.51457E-01 -9.35565E-01  2.02926E+02  1.70199E+01  1.62468E+01 -1.53557E+00  7.73142E-01 -9.37050E-01  2.02926E+02  1.83394E+01  1.76238E+01 -1.53580E+00  7.15559E-01 -9.38419E-01  2.02926E+02  1.95607E+01  1.89029E+01 -1.53602E+00  6.57744E-01 -9.39686E-01  2.02926E+02  2.08142E+01  2.01763E+01 -1.53619E+00  6.37930E-01 -9.40972E-01  2.02926E+02  6.53986E+00  5.02847E+00 -1.41500E+00  1.51139E+00 -1.18737E+00
  6.33333E+01 1.97750E+02  1.33852E+01  9.84120E+00 -1.56911E+00  3.54395E+00 -9.62462E-01  1.97750E+02  1.20487E+01  1.02829E+01 -1.57119E+00  1.76576E+00 -9.61779E-01  1.97750E+02  1.24892E+01  1.18574E+01 -1.57267E+00  6.31744E-01 -9.62610E-01  1.97750E+02  1.48146E+01  1.38390E+01 -1.57249E+00  9.75571E-01 -9.64777E-01  1.97750E+02  1.63811E+01  1.54726E+01 -1.57274E+00  9.08495E-01 -9.66339E-01  1.97750E+02  1.78738E+01  1.70490E+01 -1.57301E+00  8.24870E-01 -9.67832E-01  1.97750E+02  1.92570E+01  1.84937E+01 -1.57323E+00  7.63380E-01 -9.69208E-01  1.97750E+02  2.05372E+01  1.98356E+01 -1.57344E+00  7.01655E-01 -9.70482E-01  1.97750E+02  2.18519E+01  2.11714E+01 -1.57360E+00  6.80471E-01 -9.71773E-01  1.97750E+02  6.88937E+00  5.29875E+00 -1.45252E+00  1.59062E+00 -1.21809E+00
  6.50000E+01 1.92748E+02  1.40585E+01  1.02943E+01 -1.60480E+00  3.76425E+00 -9.91888E-01  1.92748E+02  1.26324E+01  1.07566E+01 -1.60696E+00  1.87573E+00 -9.91239E-01  1.92748E+02  1.30748E+01  1.24037E+01 -1.60847E+00  6.71096E-01 -9.92096E-01  1.92748E+02  1.55123E+01  1.44761E+01 -1.60827E+00  1.03621E+00 -9.94265E-01  1.92748E+02  1.71495E+01  1.61846E+01 -1.60851E+00  9.64898E-01 -9.95834E-01  1.92748E+02  1.87091E+01  1.78331E+01 -1.60876E+00  8.76021E-01 -9.97335E-01  1.92748E+02  2.01546E+01  1.93439E+01 -1.60898E+00  8.10666E-01 -9.98717E-01  1.92748E+02  2.14923E+01  2.07472E+01 -1.60918E+00  7.45073E-01 -9.99997E-01  1.92748E+02  2.28666E+01  2.21440E+01 -1.60933E+00  7.22534E-01 -1.00129E+00  1.92748E+02  7.23193E+00  5.56348E+00 -1.48835E+00  1.66845E+00 -1.24752E+00
  6.66667E+01 1.87914E+02  1.47163E+01  1.07352E+01 -1.63879E+00  3.98110E+00 -1.02002E+00  1.87914E+02  1.32016E+01  1.12177E+01 -1.64102E+00  1.98399E+00 -1.01941E+00  1.87914E+02  1.36451E+01  1.29353E+01 -1.64257E+00  7.09835E-01 -1.02029E+00  1.87914E+02  1.61920E+01  1.50960E+01 -1.64233E+00  1.09591E+00 -1.02246E+00  1.87914E+02  1.78979E+01  1.68774E+01 -1.64257E+00  1.02042E+00 -1.02404E+00  1.87914E+02  1.95226E+01  1.85962E+01 -1.64281E+00  9.26369E-01 -1.02554E+00  1.87914E+02  2.10286E+01  2.01714E+01 -1.64302E+00  8.57208E-01 -1.02693E+00  1.87914E+02  2.24222E+01  2.16344E+01 -1.64321E+00  7.87807E-01 -1.02822E+00  1.87914E+02  2.38545E+01  2.30906E+01 -1.64335E+00  7.63933E-01 -1.02952E+00  1.87914E+02  7.56619E+00  5.82157E+00 -1.52247E+00  1.74462E+00 -1.27567E+00
  6.83333E+01 1.83239E+02  1.53582E+01  1.11640E+01 -1.67118E+00  4.19425E+00 -1.04694E+00  1.83239E+02  1.37563E+01  1.16659E+01 -1.67348E+00  2.09040E+00 -1.04635E+00  1.83239E+02  1.42001E+01  1.34522E+01 -1.67506E+00  7.47914E-01 -1.04726E+00  1.83239E+02  1.68535E+01  1.56989E+01 -1.67479E+00  1.15459E+00 -1.04943E+00  1.83239E+02  1.86261E+01  1.75511E+01 -1.67502E+00  1.07499E+00 -1.05102E+00  1.83239E+02  2.03141E+01  1.93382E+01 -1.67526E+00  9.75854E-01 -1.05253E+00  1.83239E+02  2.18789E+01  2.09759E+01 -1.67545E+00  9.02951E-01 -1.05393E+00  1.83239E+02  2.33268E+01  2.24970E+01 -1.67564E+00  8.29806E-01 -1.05522E+00  1.83239E+02  2.48155E+01  2.40109E+01 -1.67577E+00  8.04618E-01 -1.05652E+00  1.83239E+02  7.89201E+00  6.07294E+00 -1.55499E+00  1.81907E+00 -1.30260E+00
  7.00000E+01 1.78717E+02  1.59840E+01  1.15805E+01 -1.70206E+00  4.40347E+00 -1.07271E+00  1.78717E+02  1.42963E+01  1.21015E+01 -1.70442E+00  2.19486E+00 -1.07215E+00  1.78717E+02  1.47397E+01  1.39544E+01 -1.70603E+00  7.85294E-01 -1.07308E+00  1.78717E+02  1.74968E+01  1.62846E+01 -1.70574E+00  1.21218E+00 -1.07525E+00  1.78717E+02  1.93342E+01  1.82057E+01 -1.70596E+00  1.12855E+00 -1.07684E+00  1.78717E+02  2.10836E+01  2.00591E+01 -1.70619E+00  1.02442E+00 -1.07836E+00  1.78717E+02  2.27054E+01  2.17576E+01 -1.70638E+00  9.47848E-01 -1.07976E+00  1.78717E+02  2.42061E+01  2.33350E+01 -1.70656E+00  8.71028E-01 -1.08106E+00  1.78717E+02  2.57496E+01  2.49051E+01 -1.70668E+00  8.44550E-01 -1.08237E+00  1.78717E+02  8.20932E+00  6.31753E+00 -1.58598E+00  1.89179E+00 -1.32837E+00
  7.16667E+01 1.74343E+02  1.65935E+01  1.19849E+01 -1.73150E+00  4.60858E+00 -1.09738E+00  1.74343E+02  1.48216E+01  1.25243E+01 -1.73393E+00  2.29728E+00 -1.09685E+00  1.74343E+02  1.52639E+01  1.44420E+01 -1.73557E+00  8.21942E-01 -1.09780E+00  1.74343E+02  1.81219E+01  1.68532E+01 -1.73526E+00  1.26865E+00 -1.09997E+00  1.74343E+02  2.00222E+01  1.88411E+01 -1.73546E+00  1.18106E+00 -1.10157E+00  1.74343E+02  2.18310E+01  2.07590E+01 -1.73569E+00  1.07204E+00 -1.10310E+00  1.74343E+02  2.35083E+01  2.25164E+01 -1.73587E+00  9.91861E-01 -1.10450E+00  1.74343E+02  2.50601E+01  2.41486E+01 -1.73604E+00  9.11437E-01 -1.10580E+00  1.74343E+02  2.66568E+01  2.57731E+01 -1.73616E+00  8.83694E-01 -1.10712E+00  1.74343E+02  8.51806E+00  6.55530E+00 -1.61554E+00  1.96276E+00 -1.35305E+00
  7.33333E+01 1.70112E+02  1.71867E+01  1.23772E+01 -1.75960E+00  4.80944E+00 -1.12101E+00  1.70112E+02  1.53320E+01  1.29345E+01 -1.76208E+00  2.39757E+00 -1.12050E+00  1.70112E+02  1.57728E+01  1.49150E+01 -1.76376E+00  8.57830E-01 -1.12148E+00  1.70112E+02  1.87288E+01  1.74049E+01 -1.76342E+00  1.32394E+00 -1.12365E+00  1.70112E+02  2.06900E+01  1.94576E+01 -1.76362E+00  1.23248E+00 -1.12526E+00  1.70112E+02  2.25566E+01  2.14379E+01 -1.76383E+00  1.11867E+00 -1.12679E+00  1.70112E+02  2.42876E+01  2.32526E+01 -1.76401E+00  1.03496E+00 -1.12820E+00  1.70112E+02  2.58889E+01  2.49379E+01 -1.76418E+00  9.51004E-01 -1.12951E+00  1.70112E+02  2.75372E+01  2.66152E+01 -1.76429E+00  9.22021E-01 -1.13083E+00  1.70112E+02  8.81824E+00  6.78626E+00 -1.64375E+00  2.03197E+00 -1.37669E+00
  7.50000E+01 1.66017E+02  1.77635E+01  1.27576E+01 -1.78642E+00  5.00593E+00 -1.14365E+00  1.66017E+02  1.58279E+01  1.33322E+01 -1.78896E+00  2.49568E+00 -1.14317E+00  1.66017E+02  1.62666E+01  1.53736E+01 -1.79066E+00  8.92939E-01 -1.14417E+00  1.66017E+02  1.93177E+01  1.79397E+01 -1.79030E+00  1.37803E+00 -1.14634E+00  1.66017E+02  2.13380E+01  2.00552E+01 -1.79049E+00  1.28278E+00 -1.14795E+00  1.66017E+02  2.32605E+01  2.20962E+01 -1.79070E+00  1.16427E+00 -1.14949E+00  1.66017E+02  2.50434E+01  2.39663E+01 -1.79087E+00  1.07711E+00 -1.15091E+00  1.66017E+02  2.66928E+01  2.57031E+01 -1.79103E+00  9.89707E-01 -1.15222E+00  1.66017E+02  2.83911E+01  2.74315E+01 -1.79113E+00  9.59511E-01 -1.15354E+00  1.66017E+02  9.10986E+00  7.01045E+00 -1.67067E+00  2.09941E+00 -1.39934E+00
